"","controller","condition","item","accuracy","rt","subject","group"
"7474","PictureAccept","Unambiguous",8,1,1506,"Native 34","Native"
"7490","PictureAccept","Unambiguous",10,1,904,"Native 34","Native"
"7494","PictureAccept","Ambiguous",5,0,3966,"Native 34","Native"
"7518","PictureAccept","Ambiguous",11,1,1546,"Native 34","Native"
"7534","PictureAccept","Ambiguous",1,0,945,"Native 34","Native"
"7550","PictureAccept","Unambiguous",2,1,999,"Native 34","Native"
"7570","PictureAccept","Ambiguous",9,1,4848,"Native 34","Native"
"7636","PictureAccept","Ambiguous",6,1,2705,"Native 35","Native"
"7652","PictureAccept","Ambiguous",12,1,2780,"Native 35","Native"
"7668","PictureAccept","Unambiguous",3,1,3286,"Native 35","Native"
"7696","PictureAccept","Ambiguous",10,1,2278,"Native 35","Native"
"7700","PictureAccept","Ambiguous",4,1,2094,"Native 35","Native"
"7720","PictureAccept","Ambiguous",8,1,1276,"Native 35","Native"
"7728","PictureAccept","Unambiguous",7,1,861,"Native 35","Native"
"7740","PictureAccept","Unambiguous",5,1,1496,"Native 35","Native"
"7776","PictureAccept","Ambiguous",2,1,2400,"Native 35","Native"
"7784","PictureAccept","Unambiguous",9,1,10759,"Native 35","Native"
"7788","PictureAccept","Unambiguous",1,1,1782,"Native 35","Native"
"7820","PictureAccept","Unambiguous",11,1,1214,"Native 35","Native"
"7852","PictureAccept","Unambiguous",10,0,2507,"Native 36","Native"
"7896","PictureAccept","Unambiguous",12,1,1311,"Native 36","Native"
"7900","PictureAccept","Unambiguous",8,1,3473,"Native 36","Native"
"7908","PictureAccept","Ambiguous",7,0,1223,"Native 36","Native"
"7920","PictureAccept","Ambiguous",1,1,3301,"Native 36","Native"
"7940","PictureAccept","Ambiguous",3,1,3125,"Native 36","Native"
"7952","PictureAccept","Unambiguous",4,1,1630,"Native 36","Native"
"7980","PictureAccept","Unambiguous",6,1,1601,"Native 36","Native"
"7984","PictureAccept","Unambiguous",2,1,1172,"Native 36","Native"
"7996","PictureAccept","Ambiguous",11,1,1752,"Native 36","Native"
"8040","PictureAccept","Ambiguous",9,1,1219,"Native 36","Native"
"8060","PictureAccept","Ambiguous",5,0,880,"Native 36","Native"
"8080","PictureAccept","Ambiguous",4,0,3455,"Native 37","Native"
"8096","PictureAccept","Ambiguous",8,1,5557,"Native 37","Native"
"8100","PictureAccept","Unambiguous",5,1,1507,"Native 37","Native"
"8140","PictureAccept","Ambiguous",10,1,1578,"Native 37","Native"
"8156","PictureAccept","Ambiguous",12,1,1857,"Native 37","Native"
"8160","PictureAccept","Unambiguous",11,1,2296,"Native 37","Native"
"8168","PictureAccept","Ambiguous",6,1,1421,"Native 37","Native"
"8188","PictureAccept","Unambiguous",1,1,4081,"Native 37","Native"
"8232","PictureAccept","Unambiguous",9,1,4047,"Native 37","Native"
"8252","PictureAccept","Unambiguous",3,1,3363,"Native 37","Native"
"8256","PictureAccept","Unambiguous",7,1,5074,"Native 37","Native"
"8280","PictureAccept","Ambiguous",2,1,993,"Native 37","Native"
"8312","PictureAccept","Ambiguous",7,0,2686,"Native 38","Native"
"8336","PictureAccept","Unambiguous",12,1,2152,"Native 38","Native"
"8340","PictureAccept","Unambiguous",8,1,1751,"Native 38","Native"
"8392","PictureAccept","Ambiguous",9,1,1772,"Native 38","Native"
"8412","PictureAccept","Ambiguous",1,1,1106,"Native 38","Native"
"8416","PictureAccept","Ambiguous",3,1,2507,"Native 38","Native"
"8428","PictureAccept","Unambiguous",2,1,2993,"Native 38","Native"
"8444","PictureAccept","Unambiguous",6,1,1980,"Native 38","Native"
"8464","PictureAccept","Unambiguous",10,1,1197,"Native 38","Native"
"8468","PictureAccept","Unambiguous",4,1,1164,"Native 38","Native"
"8484","PictureAccept","Ambiguous",5,1,5108,"Native 38","Native"
"8488","PictureAccept","Ambiguous",11,0,3290,"Native 38","Native"
"8532","PictureAccept","Ambiguous",2,1,2929,"Native 39","Native"
"8540","PictureAccept","Unambiguous",7,1,2755,"Native 39","Native"
"8576","PictureAccept","Ambiguous",6,1,3270,"Native 39","Native"
"8580","PictureAccept","Ambiguous",12,1,1400,"Native 39","Native"
"8616","PictureAccept","Unambiguous",11,0,2018,"Native 39","Native"
"8620","PictureAccept","Ambiguous",8,1,1703,"Native 39","Native"
"8636","PictureAccept","Unambiguous",3,0,3045,"Native 39","Native"
"8640","PictureAccept","Ambiguous",10,1,1951,"Native 39","Native"
"8644","PictureAccept","Ambiguous",4,0,1690,"Native 39","Native"
"8660","PictureAccept","Unambiguous",9,1,2102,"Native 39","Native"
"8668","PictureAccept","Unambiguous",5,1,1761,"Native 39","Native"
"8720","PictureAccept","Unambiguous",1,1,2733,"Native 39","Native"
"8762","PictureAccept","Unambiguous",7,1,2140,"Native 40","Native"
"8770","PictureAccept","Ambiguous",10,1,1151,"Native 40","Native"
"8782","PictureAccept","Unambiguous",1,1,2979,"Native 40","Native"
"8802","PictureAccept","Ambiguous",6,1,1206,"Native 40","Native"
"8806","PictureAccept","Ambiguous",2,1,1686,"Native 40","Native"
"8826","PictureAccept","Ambiguous",8,1,1978,"Native 40","Native"
"8834","PictureAccept","Ambiguous",4,1,979,"Native 40","Native"
"8842","PictureAccept","Unambiguous",9,1,1738,"Native 40","Native"
"8878","PictureAccept","Ambiguous",12,1,3824,"Native 40","Native"
"8906","PictureAccept","Unambiguous",3,1,1748,"Native 40","Native"
"8930","PictureAccept","Unambiguous",11,1,1311,"Native 40","Native"
"8942","PictureAccept","Unambiguous",5,1,1009,"Native 40","Native"
"8978","PictureAccept","Ambiguous",1,1,4639,"Non-Native 1","Non-Native"
"8990","PictureAccept","Unambiguous",10,1,1280,"Non-Native 1","Non-Native"
"8994","PictureAccept","Ambiguous",11,1,2622,"Non-Native 1","Non-Native"
"9002","PictureAccept","Ambiguous",7,0,2261,"Non-Native 1","Non-Native"
"9018","PictureAccept","Ambiguous",9,1,888,"Non-Native 1","Non-Native"
"9038","PictureAccept","Unambiguous",12,0,2174,"Non-Native 1","Non-Native"
"9062","PictureAccept","Ambiguous",3,1,874,"Non-Native 1","Non-Native"
"9074","PictureAccept","Ambiguous",5,1,1688,"Non-Native 1","Non-Native"
"9090","PictureAccept","Unambiguous",8,1,1489,"Non-Native 1","Non-Native"
"9106","PictureAccept","Unambiguous",6,1,2288,"Non-Native 1","Non-Native"
"9114","PictureAccept","Unambiguous",2,0,3065,"Non-Native 1","Non-Native"
"9142","PictureAccept","Unambiguous",4,1,912,"Non-Native 1","Non-Native"
"9206","PictureAccept","Unambiguous",3,1,2426,"Non-Native 2","Non-Native"
"9210","PictureAccept","Unambiguous",1,0,2057,"Non-Native 2","Non-Native"
"9250","PictureAccept","Ambiguous",8,1,2837,"Non-Native 2","Non-Native"
"9278","PictureAccept","Ambiguous",4,0,1956,"Non-Native 2","Non-Native"
"9294","PictureAccept","Unambiguous",7,0,3370,"Non-Native 2","Non-Native"
"9306","PictureAccept","Ambiguous",12,1,2422,"Non-Native 2","Non-Native"
"9322","PictureAccept","Unambiguous",5,0,2288,"Non-Native 2","Non-Native"
"9326","PictureAccept","Unambiguous",9,0,2435,"Non-Native 2","Non-Native"
"9330","PictureAccept","Ambiguous",6,1,3699,"Non-Native 2","Non-Native"
"9366","PictureAccept","Unambiguous",11,1,3170,"Non-Native 2","Non-Native"
"9378","PictureAccept","Ambiguous",2,1,2059,"Non-Native 2","Non-Native"
"9382","PictureAccept","Ambiguous",10,1,1285,"Non-Native 2","Non-Native"
"9420","PictureAccept","Unambiguous",4,0,4381,"Non-Native 3","Non-Native"
"9432","PictureAccept","Unambiguous",8,1,4796,"Non-Native 3","Non-Native"
"9440","PictureAccept","Ambiguous",7,1,3022,"Non-Native 3","Non-Native"
"9444","PictureAccept","Ambiguous",1,0,12223,"Non-Native 3","Non-Native"
"9508","PictureAccept","Unambiguous",10,1,3079,"Non-Native 3","Non-Native"
"9512","PictureAccept","Ambiguous",5,1,1424,"Non-Native 3","Non-Native"
"9532","PictureAccept","Unambiguous",6,0,3947,"Non-Native 3","Non-Native"
"9536","PictureAccept","Unambiguous",2,1,5283,"Non-Native 3","Non-Native"
"9556","PictureAccept","Ambiguous",3,1,4844,"Non-Native 3","Non-Native"
"9600","PictureAccept","Ambiguous",9,1,2661,"Non-Native 3","Non-Native"
"9604","PictureAccept","Unambiguous",12,1,2831,"Non-Native 3","Non-Native"
"9632","PictureAccept","Ambiguous",11,1,1570,"Non-Native 3","Non-Native"
"9652","PictureAccept","Ambiguous",2,0,3005,"Non-Native 4","Non-Native"
"9660","PictureAccept","Unambiguous",9,1,6450,"Non-Native 4","Non-Native"
"9676","PictureAccept","Ambiguous",6,1,3067,"Non-Native 4","Non-Native"
"9692","PictureAccept","Unambiguous",5,1,1619,"Non-Native 4","Non-Native"
"9700","PictureAccept","Ambiguous",12,0,2304,"Non-Native 4","Non-Native"
"9744","PictureAccept","Ambiguous",4,0,10063,"Non-Native 4","Non-Native"
"9760","PictureAccept","Unambiguous",3,1,3541,"Non-Native 4","Non-Native"
"9812","PictureAccept","Unambiguous",7,0,5086,"Non-Native 4","Non-Native"
"9820","PictureAccept","Ambiguous",8,1,3649,"Non-Native 4","Non-Native"
"9824","PictureAccept","Ambiguous",10,1,1435,"Non-Native 4","Non-Native"
"9828","PictureAccept","Unambiguous",11,1,1987,"Non-Native 4","Non-Native"
"9856","PictureAccept","Unambiguous",1,0,10295,"Non-Native 4","Non-Native"
"9866","PictureAccept","Ambiguous",1,0,3902,"Non-Native 5","Non-Native"
"9878","PictureAccept","Unambiguous",4,1,1237,"Non-Native 5","Non-Native"
"9894","PictureAccept","Unambiguous",2,1,1611,"Non-Native 5","Non-Native"
"9934","PictureAccept","Unambiguous",8,1,971,"Non-Native 5","Non-Native"
"9942","PictureAccept","Ambiguous",11,1,3075,"Non-Native 5","Non-Native"
"9946","PictureAccept","Unambiguous",12,1,1162,"Non-Native 5","Non-Native"
"9954","PictureAccept","Ambiguous",5,0,2218,"Non-Native 5","Non-Native"
"10006","PictureAccept","Ambiguous",7,0,2401,"Non-Native 5","Non-Native"
"10014","PictureAccept","Ambiguous",9,1,1146,"Non-Native 5","Non-Native"
"10018","PictureAccept","Unambiguous",10,1,1661,"Non-Native 5","Non-Native"
"10050","PictureAccept","Ambiguous",3,1,1079,"Non-Native 5","Non-Native"
"10074","PictureAccept","Unambiguous",6,0,2474,"Non-Native 5","Non-Native"
"10098","PictureAccept","Ambiguous",4,1,3106,"Non-Native 6","Non-Native"
"10114","PictureAccept","Unambiguous",3,1,1499,"Non-Native 6","Non-Native"
"10118","PictureAccept","Unambiguous",1,0,5362,"Non-Native 6","Non-Native"
"10126","PictureAccept","Ambiguous",10,1,2211,"Non-Native 6","Non-Native"
"10150","PictureAccept","Ambiguous",6,1,3453,"Non-Native 6","Non-Native"
"10198","PictureAccept","Ambiguous",2,1,2747,"Non-Native 6","Non-Native"
"10214","PictureAccept","Unambiguous",7,0,2406,"Non-Native 6","Non-Native"
"10230","PictureAccept","Unambiguous",5,1,1079,"Non-Native 6","Non-Native"
"10238","PictureAccept","Unambiguous",11,1,1732,"Non-Native 6","Non-Native"
"10270","PictureAccept","Ambiguous",8,0,2874,"Non-Native 6","Non-Native"
"10278","PictureAccept","Ambiguous",12,0,815,"Non-Native 6","Non-Native"
"10282","PictureAccept","Unambiguous",9,1,3081,"Non-Native 6","Non-Native"
"10320","PictureAccept","Unambiguous",2,0,3454,"Non-Native 7","Non-Native"
"10328","PictureAccept","Ambiguous",7,0,8089,"Non-Native 7","Non-Native"
"10368","PictureAccept","Unambiguous",4,1,1092,"Non-Native 7","Non-Native"
"10388","PictureAccept","Ambiguous",11,0,2014,"Non-Native 7","Non-Native"
"10392","PictureAccept","Unambiguous",12,0,2623,"Non-Native 7","Non-Native"
"10396","PictureAccept","Ambiguous",3,1,3276,"Non-Native 7","Non-Native"
"10412","PictureAccept","Unambiguous",8,0,2762,"Non-Native 7","Non-Native"
"10424","PictureAccept","Unambiguous",6,1,4916,"Non-Native 7","Non-Native"
"10428","PictureAccept","Ambiguous",9,0,7192,"Non-Native 7","Non-Native"
"10432","PictureAccept","Ambiguous",1,0,4849,"Non-Native 7","Non-Native"
"10484","PictureAccept","Ambiguous",5,1,2865,"Non-Native 7","Non-Native"
"10488","PictureAccept","Unambiguous",10,0,1969,"Non-Native 7","Non-Native"
"10554","PictureAccept","Ambiguous",6,0,2862,"Non-Native 8","Non-Native"
"10598","PictureAccept","Unambiguous",9,1,8532,"Non-Native 8","Non-Native"
"10646","PictureAccept","Unambiguous",7,1,9299,"Non-Native 8","Non-Native"
"10650","PictureAccept","Ambiguous",12,1,9748,"Non-Native 8","Non-Native"
"10662","PictureAccept","Unambiguous",5,1,6324,"Non-Native 8","Non-Native"
"10670","PictureAccept","Unambiguous",11,1,744,"Non-Native 8","Non-Native"
"10674","PictureAccept","Unambiguous",1,0,5819,"Non-Native 8","Non-Native"
"10714","PictureAccept","Ambiguous",2,1,1652,"Non-Native 8","Non-Native"
"10722","PictureAccept","Ambiguous",10,0,3087,"Non-Native 8","Non-Native"
"10734","PictureAccept","Unambiguous",3,1,3073,"Non-Native 8","Non-Native"
"10738","PictureAccept","Ambiguous",4,1,1158,"Non-Native 8","Non-Native"
"10746","PictureAccept","Ambiguous",8,1,1001,"Non-Native 8","Non-Native"
"10790","PictureAccept","Unambiguous",12,1,9227,"Non-Native 9","Non-Native"
"10802","PictureAccept","Ambiguous",5,1,1303,"Non-Native 9","Non-Native"
"10826","PictureAccept","Ambiguous",9,1,890,"Non-Native 9","Non-Native"
"10858","PictureAccept","Ambiguous",7,0,1983,"Non-Native 9","Non-Native"
"10870","PictureAccept","Ambiguous",11,0,7374,"Non-Native 9","Non-Native"
"10886","PictureAccept","Ambiguous",3,1,4100,"Non-Native 9","Non-Native"
"10890","PictureAccept","Unambiguous",6,1,6967,"Non-Native 9","Non-Native"
"10910","PictureAccept","Unambiguous",10,1,2845,"Non-Native 9","Non-Native"
"10914","PictureAccept","Unambiguous",2,0,13076,"Non-Native 9","Non-Native"
"10918","PictureAccept","Unambiguous",4,1,1077,"Non-Native 9","Non-Native"
"10922","PictureAccept","Unambiguous",8,1,1407,"Non-Native 9","Non-Native"
"10950","PictureAccept","Ambiguous",1,0,12085,"Non-Native 9","Non-Native"
"11002","PictureAccept","Unambiguous",11,1,6001,"Non-Native 10","Non-Native"
"11010","PictureAccept","Ambiguous",2,1,10375,"Non-Native 10","Non-Native"
"11026","PictureAccept","Ambiguous",10,1,1824,"Non-Native 10","Non-Native"
"11030","PictureAccept","Unambiguous",1,1,2695,"Non-Native 10","Non-Native"
"11034","PictureAccept","Unambiguous",7,1,1589,"Non-Native 10","Non-Native"
"11042","PictureAccept","Unambiguous",9,1,2154,"Non-Native 10","Non-Native"
"11082","PictureAccept","Ambiguous",6,1,2072,"Non-Native 10","Non-Native"
"11114","PictureAccept","Ambiguous",4,1,5011,"Non-Native 10","Non-Native"
"11126","PictureAccept","Ambiguous",8,0,3108,"Non-Native 10","Non-Native"
"11142","PictureAccept","Unambiguous",3,1,1041,"Non-Native 10","Non-Native"
"11166","PictureAccept","Unambiguous",5,1,1111,"Non-Native 10","Non-Native"
"11198","PictureAccept","Ambiguous",12,1,6782,"Non-Native 10","Non-Native"
"11224","PictureAccept","Ambiguous",11,1,4288,"Non-Native 11","Non-Native"
"11248","PictureAccept","Unambiguous",6,0,3610,"Non-Native 11","Non-Native"
"11252","PictureAccept","Unambiguous",4,1,2331,"Non-Native 11","Non-Native"
"11256","PictureAccept","Ambiguous",5,1,3557,"Non-Native 11","Non-Native"
"11260","PictureAccept","Unambiguous",12,1,2919,"Non-Native 11","Non-Native"
"11272","PictureAccept","Unambiguous",8,1,4872,"Non-Native 11","Non-Native"
"11296","PictureAccept","Ambiguous",1,1,10191,"Non-Native 11","Non-Native"
"11324","PictureAccept","Ambiguous",7,0,6575,"Non-Native 11","Non-Native"
"11344","PictureAccept","Ambiguous",9,0,6450,"Non-Native 11","Non-Native"
"11376","PictureAccept","Ambiguous",3,0,13215,"Non-Native 11","Non-Native"
"11400","PictureAccept","Unambiguous",10,1,2846,"Non-Native 11","Non-Native"
"11424","PictureAccept","Unambiguous",2,1,5481,"Non-Native 11","Non-Native"
"11456","PictureAccept","Unambiguous",1,1,2143,"Non-Native 12","Non-Native"
"11460","PictureAccept","Unambiguous",7,1,1964,"Non-Native 12","Non-Native"
"11476","PictureAccept","Unambiguous",5,1,1206,"Non-Native 12","Non-Native"
"11508","PictureAccept","Unambiguous",3,1,1993,"Non-Native 12","Non-Native"
"11516","PictureAccept","Ambiguous",10,1,7092,"Non-Native 12","Non-Native"
"11532","PictureAccept","Unambiguous",11,1,1499,"Non-Native 12","Non-Native"
"11540","PictureAccept","Ambiguous",6,1,1093,"Non-Native 12","Non-Native"
"11548","PictureAccept","Ambiguous",12,1,3309,"Non-Native 12","Non-Native"
"11556","PictureAccept","Unambiguous",9,1,1551,"Non-Native 12","Non-Native"
"11560","PictureAccept","Ambiguous",8,1,2404,"Non-Native 12","Non-Native"
"11624","PictureAccept","Ambiguous",2,1,1585,"Non-Native 12","Non-Native"
"11636","PictureAccept","Ambiguous",4,1,2981,"Non-Native 12","Non-Native"
"11674","PictureAccept","Unambiguous",12,1,1625,"Non-Native 13","Non-Native"
"11698","PictureAccept","Ambiguous",5,1,1701,"Non-Native 13","Non-Native"
"11706","PictureAccept","Unambiguous",2,1,2624,"Non-Native 13","Non-Native"
"11718","PictureAccept","Ambiguous",11,0,1388,"Non-Native 13","Non-Native"
"11726","PictureAccept","Ambiguous",1,1,2635,"Non-Native 13","Non-Native"
"11754","PictureAccept","Unambiguous",6,1,2990,"Non-Native 13","Non-Native"
"11762","PictureAccept","Ambiguous",9,1,3036,"Non-Native 13","Non-Native"
"11786","PictureAccept","Unambiguous",10,0,1415,"Non-Native 13","Non-Native"
"11802","PictureAccept","Ambiguous",3,1,1505,"Non-Native 13","Non-Native"
"11810","PictureAccept","Unambiguous",4,0,1905,"Non-Native 13","Non-Native"
"11842","PictureAccept","Unambiguous",8,1,3046,"Non-Native 13","Non-Native"
"11850","PictureAccept","Ambiguous",7,1,8295,"Non-Native 13","Non-Native"
"11884","PictureAccept","Ambiguous",10,0,4759,"Non-Native 14","Non-Native"
"11908","PictureAccept","Ambiguous",8,1,3676,"Non-Native 14","Non-Native"
"11928","PictureAccept","Ambiguous",12,1,3186,"Non-Native 14","Non-Native"
"11932","PictureAccept","Ambiguous",4,0,5119,"Non-Native 14","Non-Native"
"11940","PictureAccept","Unambiguous",9,1,1156,"Non-Native 14","Non-Native"
"11948","PictureAccept","Unambiguous",5,1,974,"Non-Native 14","Non-Native"
"11956","PictureAccept","Unambiguous",1,1,2059,"Non-Native 14","Non-Native"
"11972","PictureAccept","Unambiguous",11,1,953,"Non-Native 14","Non-Native"
"12012","PictureAccept","Unambiguous",3,1,1055,"Non-Native 14","Non-Native"
"12016","PictureAccept","Ambiguous",2,1,1479,"Non-Native 14","Non-Native"
"12028","PictureAccept","Unambiguous",7,1,2018,"Non-Native 14","Non-Native"
"12060","PictureAccept","Ambiguous",6,0,1225,"Non-Native 14","Non-Native"
"12110","PictureAccept","Ambiguous",5,0,2529,"Non-Native 15","Non-Native"
"12114","PictureAccept","Ambiguous",7,0,3650,"Non-Native 15","Non-Native"
"12118","PictureAccept","Ambiguous",1,0,3475,"Non-Native 15","Non-Native"
"12126","PictureAccept","Ambiguous",9,0,2338,"Non-Native 15","Non-Native"
"12134","PictureAccept","Ambiguous",11,0,2125,"Non-Native 15","Non-Native"
"12162","PictureAccept","Unambiguous",10,1,4916,"Non-Native 15","Non-Native"
"12182","PictureAccept","Unambiguous",12,1,2275,"Non-Native 15","Non-Native"
"12218","PictureAccept","Unambiguous",4,1,1533,"Non-Native 15","Non-Native"
"12226","PictureAccept","Ambiguous",3,0,1506,"Non-Native 15","Non-Native"
"12246","PictureAccept","Unambiguous",8,1,815,"Non-Native 15","Non-Native"
"12290","PictureAccept","Unambiguous",2,1,1598,"Non-Native 15","Non-Native"
"12310","PictureAccept","Unambiguous",6,1,2002,"Non-Native 15","Non-Native"
"12344","PictureAccept","Unambiguous",11,1,3032,"Non-Native 16","Non-Native"
"12348","PictureAccept","Unambiguous",3,0,1866,"Non-Native 16","Non-Native"
"12380","PictureAccept","Ambiguous",2,1,2194,"Non-Native 16","Non-Native"
"12388","PictureAccept","Ambiguous",4,1,4940,"Non-Native 16","Non-Native"
"12396","PictureAccept","Ambiguous",8,1,3282,"Non-Native 16","Non-Native"
"12412","PictureAccept","Unambiguous",9,1,978,"Non-Native 16","Non-Native"
"12416","PictureAccept","Unambiguous",5,1,833,"Non-Native 16","Non-Native"
"12440","PictureAccept","Unambiguous",7,0,3368,"Non-Native 16","Non-Native"
"12460","PictureAccept","Ambiguous",12,1,3687,"Non-Native 16","Non-Native"
"12496","PictureAccept","Unambiguous",1,1,1743,"Non-Native 16","Non-Native"
"12528","PictureAccept","Ambiguous",6,1,1501,"Non-Native 16","Non-Native"
"12536","PictureAccept","Ambiguous",10,1,2360,"Non-Native 16","Non-Native"
"12554","PictureAccept","Ambiguous",5,1,1981,"Non-Native 17","Non-Native"
"12578","PictureAccept","Ambiguous",7,0,2158,"Non-Native 17","Non-Native"
"12598","PictureAccept","Unambiguous",2,1,2422,"Non-Native 17","Non-Native"
"12602","PictureAccept","Ambiguous",3,1,1677,"Non-Native 17","Non-Native"
"12610","PictureAccept","Unambiguous",12,1,1363,"Non-Native 17","Non-Native"
"12630","PictureAccept","Ambiguous",11,1,2065,"Non-Native 17","Non-Native"
"12634","PictureAccept","Unambiguous",6,1,4511,"Non-Native 17","Non-Native"
"12642","PictureAccept","Ambiguous",9,1,2175,"Non-Native 17","Non-Native"
"12654","PictureAccept","Unambiguous",10,1,1688,"Non-Native 17","Non-Native"
"12718","PictureAccept","Unambiguous",8,1,1864,"Non-Native 17","Non-Native"
"12722","PictureAccept","Ambiguous",1,0,4023,"Non-Native 17","Non-Native"
"12742","PictureAccept","Unambiguous",4,1,1020,"Non-Native 17","Non-Native"
"12784","PictureAccept","Ambiguous",4,0,5875,"Non-Native 18","Non-Native"
"12796","PictureAccept","Ambiguous",12,0,3956,"Non-Native 18","Non-Native"
"12800","PictureAccept","Ambiguous",6,1,5201,"Non-Native 18","Non-Native"
"12812","PictureAccept","Ambiguous",10,1,1511,"Non-Native 18","Non-Native"
"12832","PictureAccept","Unambiguous",3,1,1412,"Non-Native 18","Non-Native"
"12836","PictureAccept","Unambiguous",11,1,3333,"Non-Native 18","Non-Native"
"12844","PictureAccept","Ambiguous",2,1,1221,"Non-Native 18","Non-Native"
"12868","PictureAccept","Unambiguous",7,1,2377,"Non-Native 18","Non-Native"
"12896","PictureAccept","Unambiguous",5,1,3064,"Non-Native 18","Non-Native"
"12904","PictureAccept","Unambiguous",1,1,3537,"Non-Native 18","Non-Native"
"12952","PictureAccept","Unambiguous",9,1,2072,"Non-Native 18","Non-Native"
"12992","PictureAccept","Ambiguous",8,1,1980,"Non-Native 18","Non-Native"
"13034","PictureAccept","Ambiguous",3,1,5265,"Non-Native 19","Non-Native"
"13050","PictureAccept","Ambiguous",5,1,1824,"Non-Native 19","Non-Native"
"13074","PictureAccept","Unambiguous",2,1,2757,"Non-Native 19","Non-Native"
"13094","PictureAccept","Ambiguous",1,1,18454,"Non-Native 19","Non-Native"
"13098","PictureAccept","Unambiguous",4,1,2176,"Non-Native 19","Non-Native"
"13118","PictureAccept","Unambiguous",6,0,2407,"Non-Native 19","Non-Native"
"13122","PictureAccept","Ambiguous",9,1,4206,"Non-Native 19","Non-Native"
"13134","PictureAccept","Unambiguous",10,1,10421,"Non-Native 19","Non-Native"
"13170","PictureAccept","Ambiguous",7,1,2596,"Non-Native 19","Non-Native"
"13198","PictureAccept","Unambiguous",12,1,5012,"Non-Native 19","Non-Native"
"13206","PictureAccept","Ambiguous",11,1,2394,"Non-Native 19","Non-Native"
"13214","PictureAccept","Unambiguous",8,1,2950,"Non-Native 19","Non-Native"
"13246","PictureAccept","Unambiguous",9,1,3863,"Non-Native 20","Non-Native"
"13270","PictureAccept","Unambiguous",5,1,2220,"Non-Native 20","Non-Native"
"13286","PictureAccept","Ambiguous",4,1,3466,"Non-Native 20","Non-Native"
"13306","PictureAccept","Ambiguous",6,1,2070,"Non-Native 20","Non-Native"
"13318","PictureAccept","Ambiguous",2,1,2779,"Non-Native 20","Non-Native"
"13322","PictureAccept","Ambiguous",10,1,2149,"Non-Native 20","Non-Native"
"13342","PictureAccept","Unambiguous",1,1,1700,"Non-Native 20","Non-Native"
"13346","PictureAccept","Unambiguous",3,1,1008,"Non-Native 20","Non-Native"
"13390","PictureAccept","Ambiguous",8,1,1409,"Non-Native 20","Non-Native"
"13398","PictureAccept","Unambiguous",11,0,2022,"Non-Native 20","Non-Native"
"13414","PictureAccept","Unambiguous",7,1,3229,"Non-Native 20","Non-Native"
"13434","PictureAccept","Ambiguous",12,1,1603,"Non-Native 20","Non-Native"
"13450","PictureAccept","Unambiguous",8,0,3813,"Non-Native 21","Non-Native"
"13486","PictureAccept","Unambiguous",4,1,2676,"Non-Native 21","Non-Native"
"13498","PictureAccept","Unambiguous",2,0,2018,"Non-Native 21","Non-Native"
"13514","PictureAccept","Unambiguous",10,1,1183,"Non-Native 21","Non-Native"
"13538","PictureAccept","Ambiguous",5,1,1487,"Non-Native 21","Non-Native"
"13546","PictureAccept","Ambiguous",9,1,2205,"Non-Native 21","Non-Native"
"13550","PictureAccept","Ambiguous",7,0,1264,"Non-Native 21","Non-Native"
"13602","PictureAccept","Ambiguous",11,0,1897,"Non-Native 21","Non-Native"
"13622","PictureAccept","Ambiguous",1,0,1108,"Non-Native 21","Non-Native"
"13638","PictureAccept","Unambiguous",12,1,2124,"Non-Native 21","Non-Native"
"13658","PictureAccept","Ambiguous",3,1,2024,"Non-Native 21","Non-Native"
"13662","PictureAccept","Unambiguous",6,1,1318,"Non-Native 21","Non-Native"
"13700","PictureAccept","Ambiguous",8,1,3763,"Non-Native 22","Non-Native"
"13708","PictureAccept","Unambiguous",5,1,823,"Non-Native 22","Non-Native"
"13724","PictureAccept","Unambiguous",9,1,1058,"Non-Native 22","Non-Native"
"13740","PictureAccept","Ambiguous",6,1,1054,"Non-Native 22","Non-Native"
"13752","PictureAccept","Ambiguous",10,1,3129,"Non-Native 22","Non-Native"
"13756","PictureAccept","Unambiguous",1,1,1803,"Non-Native 22","Non-Native"
"13772","PictureAccept","Unambiguous",11,1,1430,"Non-Native 22","Non-Native"
"13792","PictureAccept","Unambiguous",3,1,1605,"Non-Native 22","Non-Native"
"13800","PictureAccept","Ambiguous",4,1,1554,"Non-Native 22","Non-Native"
"13824","PictureAccept","Unambiguous",7,1,1913,"Non-Native 22","Non-Native"
"13848","PictureAccept","Ambiguous",2,1,2535,"Non-Native 22","Non-Native"
"13864","PictureAccept","Ambiguous",12,1,3869,"Non-Native 22","Non-Native"
"13926","PictureAccept","Ambiguous",1,1,7041,"Non-Native 23","Non-Native"
"13938","PictureAccept","Ambiguous",9,0,5889,"Non-Native 23","Non-Native"
"13962","PictureAccept","Ambiguous",5,0,6060,"Non-Native 23","Non-Native"
"13970","PictureAccept","Unambiguous",4,0,2615,"Non-Native 23","Non-Native"
"13974","PictureAccept","Unambiguous",6,0,3369,"Non-Native 23","Non-Native"
"13982","PictureAccept","Ambiguous",3,1,5424,"Non-Native 23","Non-Native"
"13986","PictureAccept","Unambiguous",10,0,7317,"Non-Native 23","Non-Native"
"14018","PictureAccept","Ambiguous",11,0,3377,"Non-Native 23","Non-Native"
"14050","PictureAccept","Unambiguous",8,0,5207,"Non-Native 23","Non-Native"
