"","controller","condition","item","accuracy","rt","subject","group"
"14410","PictureAccept","Unambiguous","10",1,1586,"Non-Native 25","Non-Native"
"14414","PictureAccept","Unambiguous","22",0,1682,"Non-Native 25","Non-Native"
"14430","PictureAccept","Ambiguous","5",0,2368,"Non-Native 25","Non-Native"
"14458","PictureAccept","Unambiguous","2",1,7658,"Non-Native 25","Non-Native"
"14498","PictureAccept","Ambiguous","9",0,3370,"Non-Native 25","Non-Native"
"14514","PictureAccept","Ambiguous","13",1,3230,"Non-Native 25","Non-Native"
"14518","PictureAccept","Ambiguous","1",0,2582,"Non-Native 25","Non-Native"
"14542","PictureAccept","Ambiguous","21",0,1075,"Non-Native 25","Non-Native"
"14558","PictureAccept","Unambiguous","18",1,6107,"Non-Native 25","Non-Native"
"14582","PictureAccept","Unambiguous","9",1,2839,"Non-Native 26","Non-Native"
"14598","PictureAccept","Unambiguous","21",1,2359,"Non-Native 26","Non-Native"
"14622","PictureAccept","Ambiguous","12",0,2484,"Non-Native 26","Non-Native"
"14646","PictureAccept","Ambiguous","16",1,2075,"Non-Native 26","Non-Native"
"14650","PictureAccept","Ambiguous","4",1,2000,"Non-Native 26","Non-Native"
"14674","PictureAccept","Unambiguous","17",1,2172,"Non-Native 26","Non-Native"
"14686","PictureAccept","Ambiguous","8",1,1319,"Non-Native 26","Non-Native"
"14710","PictureAccept","Unambiguous","1",1,1712,"Non-Native 26","Non-Native"
"14730","PictureAccept","Ambiguous","24",1,1555,"Non-Native 26","Non-Native"
"14746","PictureAccept","Unambiguous","5",1,3272,"Non-Native 26","Non-Native"
"14754","PictureAccept","Unambiguous","13",1,2152,"Non-Native 26","Non-Native"
"14766","PictureAccept","Ambiguous","20",1,1401,"Non-Native 26","Non-Native"
"14810","PictureAccept","Unambiguous","4",1,3977,"Non-Native 27","Non-Native"
"14818","PictureAccept","Ambiguous","3",1,10130,"Non-Native 27","Non-Native"
"14838","PictureAccept","Ambiguous","11",1,1963,"Non-Native 27","Non-Native"
"14874","PictureAccept","Unambiguous","16",1,2940,"Non-Native 27","Non-Native"
"14878","PictureAccept","Unambiguous","8",1,2456,"Non-Native 27","Non-Native"
"14910","PictureAccept","Ambiguous","23",1,2009,"Non-Native 27","Non-Native"
"14918","PictureAccept","Unambiguous","20",1,2909,"Non-Native 27","Non-Native"
"14926","PictureAccept","Unambiguous","24",1,1137,"Non-Native 27","Non-Native"
"14946","PictureAccept","Ambiguous","19",0,2883,"Non-Native 27","Non-Native"
"14970","PictureAccept","Unambiguous","12",1,1314,"Non-Native 27","Non-Native"
"14998","PictureAccept","Ambiguous","15",1,2971,"Non-Native 27","Non-Native"
"15006","PictureAccept","Ambiguous","7",1,4112,"Non-Native 27","Non-Native"
"15082","PictureAccept","Ambiguous","6",1,4821,"Non-Native 28","Non-Native"
"15090","PictureAccept","Ambiguous","18",0,1876,"Non-Native 28","Non-Native"
"15094","PictureAccept","Ambiguous","2",1,1802,"Non-Native 28","Non-Native"
"15114","PictureAccept","Unambiguous","19",1,4206,"Non-Native 28","Non-Native"
"15122","PictureAccept","Unambiguous","11",1,1948,"Non-Native 28","Non-Native"
"15130","PictureAccept","Ambiguous","10",0,1289,"Non-Native 28","Non-Native"
"15154","PictureAccept","Unambiguous","3",0,3950,"Non-Native 28","Non-Native"
"15170","PictureAccept","Ambiguous","14",1,1606,"Non-Native 28","Non-Native"
"15178","PictureAccept","Unambiguous","15",0,1458,"Non-Native 28","Non-Native"
"15198","PictureAccept","Unambiguous","7",1,7002,"Non-Native 28","Non-Native"
"15218","PictureAccept","Ambiguous","22",0,2270,"Non-Native 28","Non-Native"
"15222","PictureAccept","Unambiguous","23",1,1669,"Non-Native 28","Non-Native"
"15256","PictureAccept","Ambiguous","21",1,3095,"Non-Native 29","Non-Native"
"15268","PictureAccept","Ambiguous","17",1,4490,"Non-Native 29","Non-Native"
"15280","PictureAccept","Unambiguous","14",1,5903,"Non-Native 29","Non-Native"
"15284","PictureAccept","Unambiguous","2",1,2521,"Non-Native 29","Non-Native"
"15296","PictureAccept","Ambiguous","9",1,2232,"Non-Native 29","Non-Native"
"15300","PictureAccept","Ambiguous","1",1,2261,"Non-Native 29","Non-Native"
"15312","PictureAccept","Unambiguous","22",1,3291,"Non-Native 29","Non-Native"
"15328","PictureAccept","Ambiguous","13",1,2011,"Non-Native 29","Non-Native"
"15388","PictureAccept","Unambiguous","6",1,1713,"Non-Native 29","Non-Native"
"15396","PictureAccept","Unambiguous","18",1,1943,"Non-Native 29","Non-Native"
"15400","PictureAccept","Ambiguous","5",1,1616,"Non-Native 29","Non-Native"
"15436","PictureAccept","Unambiguous","10",1,1547,"Non-Native 29","Non-Native"
"15478","PictureAccept","Ambiguous","8",0,1147,"Non-Native 30","Non-Native"
"15482","PictureAccept","Ambiguous","4",0,896,"Non-Native 30","Non-Native"
"15494","PictureAccept","Unambiguous","13",0,1680,"Non-Native 30","Non-Native"
"15514","PictureAccept","Unambiguous","5",1,2895,"Non-Native 30","Non-Native"
"15542","PictureAccept","Unambiguous","9",0,3410,"Non-Native 30","Non-Native"
"15562","PictureAccept","Ambiguous","24",1,3080,"Non-Native 30","Non-Native"
"15570","PictureAccept","Unambiguous","17",1,3439,"Non-Native 30","Non-Native"
"15574","PictureAccept","Ambiguous","12",0,1725,"Non-Native 30","Non-Native"
"15598","PictureAccept","Ambiguous","20",1,1169,"Non-Native 30","Non-Native"
"15654","PictureAccept","Unambiguous","21",1,1961,"Non-Native 30","Non-Native"
"15658","PictureAccept","Unambiguous","1",1,1856,"Non-Native 30","Non-Native"
"15674","PictureAccept","Ambiguous","16",1,1312,"Non-Native 30","Non-Native"
"15700","PictureAccept","Ambiguous","11",0,5426,"Non-Native 31","Non-Native"
"15724","PictureAccept","Ambiguous","3",0,2679,"Non-Native 31","Non-Native"
"15736","PictureAccept","Ambiguous","7",0,4270,"Non-Native 31","Non-Native"
"15740","PictureAccept","Unambiguous","16",1,6260,"Non-Native 31","Non-Native"
"15768","PictureAccept","Unambiguous","8",1,3507,"Non-Native 31","Non-Native"
"15780","PictureAccept","Unambiguous","12",1,9342,"Non-Native 31","Non-Native"
"15792","PictureAccept","Ambiguous","19",0,3169,"Non-Native 31","Non-Native"
"15804","PictureAccept","Unambiguous","4",1,2499,"Non-Native 31","Non-Native"
"15832","PictureAccept","Unambiguous","20",1,3024,"Non-Native 31","Non-Native"
"15856","PictureAccept","Ambiguous","15",0,2466,"Non-Native 31","Non-Native"
"15884","PictureAccept","Ambiguous","23",0,1779,"Non-Native 31","Non-Native"
"15904","PictureAccept","Unambiguous","24",1,2049,"Non-Native 31","Non-Native"
"15924","PictureAccept","Ambiguous","22",0,2663,"Non-Native 32","Non-Native"
"15932","PictureAccept","Ambiguous","2",0,2230,"Non-Native 32","Non-Native"
"15952","PictureAccept","Ambiguous","18",0,4070,"Non-Native 32","Non-Native"
"15988","PictureAccept","Ambiguous","10",0,2666,"Non-Native 32","Non-Native"
"16000","PictureAccept","Ambiguous","6",1,3610,"Non-Native 32","Non-Native"
"16004","PictureAccept","Unambiguous","19",1,3955,"Non-Native 32","Non-Native"
"16028","PictureAccept","Unambiguous","3",0,3537,"Non-Native 32","Non-Native"
"16044","PictureAccept","Ambiguous","14",0,7634,"Non-Native 32","Non-Native"
"16092","PictureAccept","Unambiguous","11",1,1547,"Non-Native 32","Non-Native"
"16096","PictureAccept","Unambiguous","23",1,2260,"Non-Native 32","Non-Native"
"16100","PictureAccept","Unambiguous","7",1,16419,"Non-Native 32","Non-Native"
"16120","PictureAccept","Unambiguous","15",1,2007,"Non-Native 32","Non-Native"
"16142","PictureAccept","Unambiguous","2",1,1915,"Non-Native 33","Non-Native"
"16158","PictureAccept","Unambiguous","22",1,2281,"Non-Native 33","Non-Native"
"16162","PictureAccept","Unambiguous","10",1,2315,"Non-Native 33","Non-Native"
"16174","PictureAccept","Unambiguous","14",1,7299,"Non-Native 33","Non-Native"
"16214","PictureAccept","Unambiguous","6",1,1298,"Non-Native 33","Non-Native"
"16258","PictureAccept","Ambiguous","5",1,1853,"Non-Native 33","Non-Native"
"16262","PictureAccept","Ambiguous","21",1,1154,"Non-Native 33","Non-Native"
"16282","PictureAccept","Ambiguous","17",1,2228,"Non-Native 33","Non-Native"
"16314","PictureAccept","Ambiguous","13",1,1250,"Non-Native 33","Non-Native"
"16318","PictureAccept","Ambiguous","9",1,1430,"Non-Native 33","Non-Native"
"16346","PictureAccept","Unambiguous","18",1,1541,"Non-Native 33","Non-Native"
"16350","PictureAccept","Ambiguous","1",1,1301,"Non-Native 33","Non-Native"
"16364","PictureAccept","Unambiguous","1",1,8919,"Non-Native 34","Non-Native"
"16368","PictureAccept","Ambiguous","24",0,4605,"Non-Native 34","Non-Native"
"16376","PictureAccept","Unambiguous","5",1,2022,"Non-Native 34","Non-Native"
"16436","PictureAccept","Unambiguous","21",1,2844,"Non-Native 34","Non-Native"
"16440","PictureAccept","Unambiguous","13",1,2894,"Non-Native 34","Non-Native"
"16456","PictureAccept","Unambiguous","9",1,2137,"Non-Native 34","Non-Native"
"16488","PictureAccept","Ambiguous","4",0,3272,"Non-Native 34","Non-Native"
"16496","PictureAccept","Ambiguous","8",0,2347,"Non-Native 34","Non-Native"
"16508","PictureAccept","Unambiguous","17",1,1606,"Non-Native 34","Non-Native"
"16524","PictureAccept","Ambiguous","20",0,1305,"Non-Native 34","Non-Native"
"16568","PictureAccept","Ambiguous","16",0,2206,"Non-Native 34","Non-Native"
"16572","PictureAccept","Ambiguous","12",0,1580,"Non-Native 34","Non-Native"
"16586","PictureAccept","Unambiguous","12",0,5199,"Non-Native 35","Non-Native"
"16590","PictureAccept","Ambiguous","11",0,1754,"Non-Native 35","Non-Native"
"16602","PictureAccept","Ambiguous","19",1,6799,"Non-Native 35","Non-Native"
"16614","PictureAccept","Unambiguous","20",1,3366,"Non-Native 35","Non-Native"
"16622","PictureAccept","Unambiguous","16",1,2724,"Non-Native 35","Non-Native"
"16638","PictureAccept","Ambiguous","3",0,3889,"Non-Native 35","Non-Native"
"16698","PictureAccept","Unambiguous","4",1,4416,"Non-Native 35","Non-Native"
"16742","PictureAccept","Ambiguous","15",0,2517,"Non-Native 35","Non-Native"
"16746","PictureAccept","Ambiguous","7",0,3666,"Non-Native 35","Non-Native"
"16754","PictureAccept","Unambiguous","8",1,2668,"Non-Native 35","Non-Native"
"16770","PictureAccept","Unambiguous","24",1,1883,"Non-Native 35","Non-Native"
"16794","PictureAccept","Ambiguous","23",1,2500,"Non-Native 35","Non-Native"
"16828","PictureAccept","Unambiguous","3",0,2615,"Non-Native 36","Non-Native"
"16852","PictureAccept","Ambiguous","6",1,2630,"Non-Native 36","Non-Native"
"16860","PictureAccept","Ambiguous","14",1,9722,"Non-Native 36","Non-Native"
"16880","PictureAccept","Unambiguous","15",1,2172,"Non-Native 36","Non-Native"
"16888","PictureAccept","Unambiguous","23",1,4987,"Non-Native 36","Non-Native"
"16900","PictureAccept","Unambiguous","11",1,2759,"Non-Native 36","Non-Native"
"16908","PictureAccept","Unambiguous","19",1,2037,"Non-Native 36","Non-Native"
"16936","PictureAccept","Ambiguous","10",1,1890,"Non-Native 36","Non-Native"
"16940","PictureAccept","Ambiguous","2",1,1634,"Non-Native 36","Non-Native"
"16976","PictureAccept","Unambiguous","7",0,6948,"Non-Native 36","Non-Native"
"17012","PictureAccept","Ambiguous","22",0,2351,"Non-Native 36","Non-Native"
"17016","PictureAccept","Ambiguous","18",1,6391,"Non-Native 36","Non-Native"
"17046","PictureAccept","Ambiguous","17",0,3601,"Non-Native 37","Non-Native"
"17054","PictureAccept","Unambiguous","18",1,2846,"Non-Native 37","Non-Native"
"17058","PictureAccept","Ambiguous","9",1,3716,"Non-Native 37","Non-Native"
"17086","PictureAccept","Unambiguous","6",1,2873,"Non-Native 37","Non-Native"
"17090","PictureAccept","Unambiguous","10",1,2004,"Non-Native 37","Non-Native"
"17098","PictureAccept","Ambiguous","21",1,1882,"Non-Native 37","Non-Native"
"17110","PictureAccept","Unambiguous","2",1,2191,"Non-Native 37","Non-Native"
"17130","PictureAccept","Ambiguous","5",1,1384,"Non-Native 37","Non-Native"
"17150","PictureAccept","Unambiguous","14",1,4513,"Non-Native 37","Non-Native"
"17186","PictureAccept","Unambiguous","22",0,1541,"Non-Native 37","Non-Native"
"17198","PictureAccept","Ambiguous","13",1,2034,"Non-Native 37","Non-Native"
"17202","PictureAccept","Ambiguous","1",1,3581,"Non-Native 37","Non-Native"
"17270","PictureAccept","Ambiguous","20",0,3396,"Non-Native 38","Non-Native"
"17274","PictureAccept","Ambiguous","16",1,8151,"Non-Native 38","Non-Native"
"17298","PictureAccept","Unambiguous","13",1,2332,"Non-Native 38","Non-Native"
"17306","PictureAccept","Unambiguous","21",1,2384,"Non-Native 38","Non-Native"
"17322","PictureAccept","Ambiguous","12",1,2302,"Non-Native 38","Non-Native"
"17326","PictureAccept","Ambiguous","4",1,2799,"Non-Native 38","Non-Native"
"17338","PictureAccept","Unambiguous","5",1,1139,"Non-Native 38","Non-Native"
"17390","PictureAccept","Unambiguous","9",1,2708,"Non-Native 38","Non-Native"
"17398","PictureAccept","Ambiguous","24",1,1790,"Non-Native 38","Non-Native"
"17402","PictureAccept","Unambiguous","1",1,1956,"Non-Native 38","Non-Native"
"17434","PictureAccept","Ambiguous","8",1,1633,"Non-Native 38","Non-Native"
"17462","PictureAccept","Unambiguous","17",0,3014,"Non-Native 38","Non-Native"
"17486","PictureAccept","Ambiguous","11",0,1932,"Non-Native 39","Non-Native"
"17502","PictureAccept","Unambiguous","24",1,2620,"Non-Native 39","Non-Native"
"17526","PictureAccept","Ambiguous","7",0,4687,"Non-Native 39","Non-Native"
"17542","PictureAccept","Unambiguous","20",1,3678,"Non-Native 39","Non-Native"
"17558","PictureAccept","Unambiguous","16",1,1612,"Non-Native 39","Non-Native"
"17594","PictureAccept","Unambiguous","12",0,5210,"Non-Native 39","Non-Native"
"17598","PictureAccept","Unambiguous","8",1,2004,"Non-Native 39","Non-Native"
"17614","PictureAccept","Ambiguous","23",0,1980,"Non-Native 39","Non-Native"
"17618","PictureAccept","Ambiguous","15",0,1305,"Non-Native 39","Non-Native"
"17630","PictureAccept","Ambiguous","3",0,3846,"Non-Native 39","Non-Native"
"17658","PictureAccept","Unambiguous","4",1,9409,"Non-Native 39","Non-Native"
"17686","PictureAccept","Ambiguous","19",1,3296,"Non-Native 39","Non-Native"
"17722","PictureAccept","Unambiguous","23",1,2550,"Non-Native 40","Non-Native"
"17742","PictureAccept","Ambiguous","6",1,3005,"Non-Native 40","Non-Native"
"17746","PictureAccept","Ambiguous","18",1,2027,"Non-Native 40","Non-Native"
"17762","PictureAccept","Ambiguous","10",1,2089,"Non-Native 40","Non-Native"
"17790","PictureAccept","Ambiguous","2",1,1974,"Non-Native 40","Non-Native"
"17794","PictureAccept","Ambiguous","22",1,2852,"Non-Native 40","Non-Native"
"17834","PictureAccept","Unambiguous","7",1,6621,"Non-Native 40","Non-Native"
"17842","PictureAccept","Unambiguous","3",0,5736,"Non-Native 40","Non-Native"
"17882","PictureAccept","Ambiguous","14",1,2031,"Non-Native 40","Non-Native"
"17890","PictureAccept","Unambiguous","15",1,2242,"Non-Native 40","Non-Native"
"17906","PictureAccept","Unambiguous","11",1,1298,"Non-Native 40","Non-Native"
"17918","PictureAccept","Unambiguous","19",1,1246,"Non-Native 40","Non-Native"
