"","controller","condition","item","rt","NA","subject","group"
"6647","DashedSentence","Ambiguous",4,3291,"FALSE","Native 30","Native"
"6651","DashedSentence","Unambiguous",8,4011,"FALSE","Native 30","Native"
"6671","DashedSentence","Ambiguous",1,7526,"FALSE","Native 30","Native"
"6675","DashedSentence","Ambiguous",7,8335,"FALSE","Native 30","Native"
"6691","DashedSentence","Control",6,2718,"FALSE","Native 30","Native"
"6707","DashedSentence","Ambiguous",10,6574,"FALSE","Native 30","Native"
"6735","DashedSentence","Unambiguous",1,4741,"FALSE","Native 31","Native"
"6743","DashedSentence","Control",14,3668,"FALSE","Native 31","Native"
"6755","DashedSentence","Ambiguous",15,5449,"FALSE","Native 31","Native"
"6759","DashedSentence","Ambiguous",12,6471,"FALSE","Native 31","Native"
"6767","DashedSentence","Control",5,5285,"FALSE","Native 31","Native"
"6775","DashedSentence","Unambiguous",7,8227,"FALSE","Native 31","Native"
"6779","DashedSentence","Ambiguous",6,8240,"FALSE","Native 31","Native"
"6791","DashedSentence","Ambiguous",18,7540,"FALSE","Native 31","Native"
"6815","DashedSentence","Control",8,4643,"FALSE","Native 31","Native"
"6827","DashedSentence","Ambiguous",9,5056,"FALSE","Native 31","Native"
"6859","DashedSentence","Control",11,3504,"FALSE","Native 31","Native"
"6887","DashedSentence","Unambiguous",10,4746,"FALSE","Native 31","Native"
"6891","DashedSentence","Control",17,3090,"FALSE","Native 31","Native"
"6907","DashedSentence","Unambiguous",16,4547,"FALSE","Native 31","Native"
"6911","DashedSentence","Ambiguous",3,4263,"FALSE","Native 31","Native"
"6915","DashedSentence","Unambiguous",4,6860,"FALSE","Native 31","Native"
"6931","DashedSentence","Control",2,3990,"FALSE","Native 31","Native"
"6939","DashedSentence","Unambiguous",13,3455,"FALSE","Native 31","Native"
"6985","DashedSentence","Ambiguous",5,7724,"FALSE","Native 32","Native"
"7001","DashedSentence","Unambiguous",12,6793,"FALSE","Native 32","Native"
"7009","DashedSentence","Ambiguous",2,4183,"FALSE","Native 32","Native"
"7017","DashedSentence","Control",4,5378,"FALSE","Native 32","Native"
"7037","DashedSentence","Control",10,4291,"FALSE","Native 32","Native"
"7049","DashedSentence","Control",1,3893,"FALSE","Native 32","Native"
"7057","DashedSentence","Unambiguous",9,4518,"FALSE","Native 32","Native"
"7069","DashedSentence","Unambiguous",15,4163,"FALSE","Native 32","Native"
"7073","DashedSentence","Ambiguous",11,4339,"FALSE","Native 32","Native"
"7081","DashedSentence","Unambiguous",18,5297,"FALSE","Native 32","Native"
"7097","DashedSentence","Control",16,5093,"FALSE","Native 32","Native"
"7101","DashedSentence","Control",13,5511,"FALSE","Native 32","Native"
"7117","DashedSentence","Control",7,3665,"FALSE","Native 32","Native"
"7133","DashedSentence","Unambiguous",6,5565,"FALSE","Native 32","Native"
"7141","DashedSentence","Ambiguous",17,3679,"FALSE","Native 32","Native"
"7145","DashedSentence","Unambiguous",3,3691,"FALSE","Native 32","Native"
"7149","DashedSentence","Ambiguous",8,5454,"FALSE","Native 32","Native"
"7161","DashedSentence","Ambiguous",14,3597,"FALSE","Native 32","Native"
"7181","DashedSentence","Control",3,6099,"FALSE","Native 33","Native"
"7189","DashedSentence","Unambiguous",5,5731,"FALSE","Native 33","Native"
"7197","DashedSentence","Ambiguous",7,5776,"FALSE","Native 33","Native"
"7201","DashedSentence","Unambiguous",11,4828,"FALSE","Native 33","Native"
"7205","DashedSentence","Unambiguous",8,5148,"FALSE","Native 33","Native"
"7225","DashedSentence","Control",6,3637,"FALSE","Native 33","Native"
"7233","DashedSentence","Control",9,3087,"FALSE","Native 33","Native"
"7249","DashedSentence","Control",12,3407,"FALSE","Native 33","Native"
"7261","DashedSentence","Control",15,3326,"FALSE","Native 33","Native"
"7285","DashedSentence","Ambiguous",10,5278,"FALSE","Native 33","Native"
"7309","DashedSentence","Ambiguous",13,6379,"FALSE","Native 33","Native"
"7321","DashedSentence","Ambiguous",4,4147,"FALSE","Native 33","Native"
"7329","DashedSentence","Unambiguous",2,6289,"FALSE","Native 33","Native"
"7337","DashedSentence","Ambiguous",16,6324,"FALSE","Native 33","Native"
"7345","DashedSentence","Unambiguous",17,7301,"FALSE","Native 33","Native"
"7373","DashedSentence","Ambiguous",1,4776,"FALSE","Native 33","Native"
"7377","DashedSentence","Control",18,3871,"FALSE","Native 33","Native"
"7385","DashedSentence","Unambiguous",14,5701,"FALSE","Native 33","Native"
"7401","DashedSentence","Unambiguous",7,5767,"FALSE","Native 34","Native"
"7413","DashedSentence","Unambiguous",1,5498,"FALSE","Native 34","Native"
"7421","DashedSentence","Ambiguous",15,3468,"FALSE","Native 34","Native"
"7429","DashedSentence","Control",11,3489,"FALSE","Native 34","Native"
"7433","DashedSentence","Unambiguous",13,6678,"FALSE","Native 34","Native"
"7449","DashedSentence","Control",5,8812,"FALSE","Native 34","Native"
"7453","DashedSentence","Ambiguous",12,8421,"FALSE","Native 34","Native"
"7469","DashedSentence","Control",2,5542,"FALSE","Native 34","Native"
"7477","DashedSentence","Ambiguous",18,6017,"FALSE","Native 34","Native"
"7481","DashedSentence","Control",8,6331,"FALSE","Native 34","Native"
"7497","DashedSentence","Unambiguous",4,7478,"FALSE","Native 34","Native"
"7501","DashedSentence","Ambiguous",9,6468,"FALSE","Native 34","Native"
"7509","DashedSentence","Unambiguous",10,5845,"FALSE","Native 34","Native"
"7557","DashedSentence","Control",14,4301,"FALSE","Native 34","Native"
"7581","DashedSentence","Unambiguous",16,4053,"FALSE","Native 34","Native"
"7593","DashedSentence","Control",17,4092,"FALSE","Native 34","Native"
"7597","DashedSentence","Ambiguous",6,2918,"FALSE","Native 34","Native"
"7601","DashedSentence","Ambiguous",3,7735,"FALSE","Native 34","Native"
"7627","DashedSentence","Control",13,4992,"FALSE","Native 35","Native"
"7671","DashedSentence","Unambiguous",3,6888,"FALSE","Native 35","Native"
"7679","DashedSentence","Control",1,7442,"FALSE","Native 35","Native"
"7683","DashedSentence","Ambiguous",5,6169,"FALSE","Native 35","Native"
"7687","DashedSentence","Unambiguous",9,5712,"FALSE","Native 35","Native"
"7703","DashedSentence","Ambiguous",14,7014,"FALSE","Native 35","Native"
"7711","DashedSentence","Ambiguous",11,9156,"FALSE","Native 35","Native"
"7731","DashedSentence","Ambiguous",8,6655,"FALSE","Native 35","Native"
"7735","DashedSentence","Unambiguous",6,11808,"FALSE","Native 35","Native"
"7747","DashedSentence","Control",10,7761,"FALSE","Native 35","Native"
"7755","DashedSentence","Ambiguous",17,5507,"FALSE","Native 35","Native"
"7759","DashedSentence","Unambiguous",18,5880,"FALSE","Native 35","Native"
"7763","DashedSentence","Unambiguous",15,6814,"FALSE","Native 35","Native"
"7779","DashedSentence","Control",16,9676,"FALSE","Native 35","Native"
"7791","DashedSentence","Ambiguous",2,7151,"FALSE","Native 35","Native"
"7803","DashedSentence","Control",7,6642,"FALSE","Native 35","Native"
"7827","DashedSentence","Control",4,4203,"FALSE","Native 35","Native"
"7839","DashedSentence","Unambiguous",12,7498,"FALSE","Native 35","Native"
"7855","DashedSentence","Unambiguous",5,2648,"FALSE","Native 36","Native"
"7859","DashedSentence","Control",6,2670,"FALSE","Native 36","Native"
"7867","DashedSentence","Ambiguous",4,2355,"FALSE","Native 36","Native"
"7871","DashedSentence","Unambiguous",14,7856,"FALSE","Native 36","Native"
"7875","DashedSentence","Unambiguous",17,2226,"FALSE","Native 36","Native"
"7887","DashedSentence","Unambiguous",11,2959,"FALSE","Native 36","Native"
"7891","DashedSentence","Control",9,8323,"FALSE","Native 36","Native"
"7903","DashedSentence","Ambiguous",13,2348,"FALSE","Native 36","Native"
"7927","DashedSentence","Control",3,4482,"FALSE","Native 36","Native"
"7935","DashedSentence","Control",15,2380,"FALSE","Native 36","Native"
"7963","DashedSentence","Unambiguous",8,4759,"FALSE","Native 36","Native"
"7971","DashedSentence","Control",12,2509,"FALSE","Native 36","Native"
"7987","DashedSentence","Unambiguous",2,3928,"FALSE","Native 36","Native"
"8011","DashedSentence","Ambiguous",16,4792,"FALSE","Native 36","Native"
"8019","DashedSentence","Ambiguous",1,2844,"FALSE","Native 36","Native"
"8023","DashedSentence","Control",18,7051,"FALSE","Native 36","Native"
"8047","DashedSentence","Ambiguous",7,5217,"FALSE","Native 36","Native"
"8051","DashedSentence","Ambiguous",10,3043,"FALSE","Native 36","Native"
"8087","DashedSentence","Ambiguous",3,8240,"FALSE","Native 37","Native"
"8091","DashedSentence","Ambiguous",15,4802,"FALSE","Native 37","Native"
"8123","DashedSentence","Ambiguous",9,7510,"FALSE","Native 37","Native"
"8127","DashedSentence","Unambiguous",10,4442,"FALSE","Native 37","Native"
"8131","DashedSentence","Control",2,8976,"FALSE","Native 37","Native"
"8143","DashedSentence","Unambiguous",1,8584,"FALSE","Native 37","Native"
"8151","DashedSentence","Unambiguous",4,8622,"FALSE","Native 37","Native"
"8179","DashedSentence","Unambiguous",13,10304,"FALSE","Native 37","Native"
"8183","DashedSentence","Control",5,14704,"FALSE","Native 37","Native"
"8191","DashedSentence","Control",17,4846,"FALSE","Native 37","Native"
"8199","DashedSentence","Control",8,5308,"FALSE","Native 37","Native"
"8207","DashedSentence","Ambiguous",18,6690,"FALSE","Native 37","Native"
"8211","DashedSentence","Ambiguous",12,19298,"FALSE","Native 37","Native"
"8219","DashedSentence","Unambiguous",16,5158,"FALSE","Native 37","Native"
"8235","DashedSentence","Control",14,3243,"FALSE","Native 37","Native"
"8247","DashedSentence","Unambiguous",7,5507,"FALSE","Native 37","Native"
"8267","DashedSentence","Control",11,3182,"FALSE","Native 37","Native"
"8283","DashedSentence","Ambiguous",6,3985,"FALSE","Native 37","Native"
"8315","DashedSentence","Unambiguous",6,4322,"FALSE","Native 38","Native"
"8319","DashedSentence","Unambiguous",15,4556,"FALSE","Native 38","Native"
"8323","DashedSentence","Control",7,5207,"FALSE","Native 38","Native"
"8327","DashedSentence","Ambiguous",2,6488,"FALSE","Native 38","Native"
"8347","DashedSentence","Unambiguous",3,4461,"FALSE","Native 38","Native"
"8359","DashedSentence","Control",16,7044,"FALSE","Native 38","Native"
"8367","DashedSentence","Control",1,5305,"FALSE","Native 38","Native"
"8383","DashedSentence","Ambiguous",17,7625,"FALSE","Native 38","Native"
"8387","DashedSentence","Ambiguous",8,7570,"FALSE","Native 38","Native"
"8395","DashedSentence","Control",10,8501,"FALSE","Native 38","Native"
"8403","DashedSentence","Unambiguous",18,7760,"FALSE","Native 38","Native"
"8431","DashedSentence","Unambiguous",9,4937,"FALSE","Native 38","Native"
"8439","DashedSentence","Control",4,6927,"FALSE","Native 38","Native"
"8455","DashedSentence","Ambiguous",11,12742,"FALSE","Native 38","Native"
"8459","DashedSentence","Ambiguous",14,5623,"FALSE","Native 38","Native"
"8479","DashedSentence","Unambiguous",12,5527,"FALSE","Native 38","Native"
"8495","DashedSentence","Ambiguous",5,5878,"FALSE","Native 38","Native"
"8511","DashedSentence","Control",13,12622,"FALSE","Native 38","Native"
"8523","DashedSentence","Ambiguous",4,4763,"FALSE","Native 39","Native"
"8535","DashedSentence","Unambiguous",5,4298,"FALSE","Native 39","Native"
"8547","DashedSentence","Ambiguous",7,5910,"FALSE","Native 39","Native"
"8555","DashedSentence","Control",3,2099,"FALSE","Native 39","Native"
"8567","DashedSentence","Unambiguous",11,9647,"FALSE","Native 39","Native"
"8571","DashedSentence","Ambiguous",16,8416,"FALSE","Native 39","Native"
"8591","DashedSentence","Control",18,1514,"FALSE","Native 39","Native"
"8599","DashedSentence","Unambiguous",14,3190,"FALSE","Native 39","Native"
"8603","DashedSentence","Control",15,4777,"FALSE","Native 39","Native"
"8623","DashedSentence","Unambiguous",2,2611,"FALSE","Native 39","Native"
"8627","DashedSentence","Ambiguous",13,6968,"FALSE","Native 39","Native"
"8663","DashedSentence","Control",9,6625,"FALSE","Native 39","Native"
"8675","DashedSentence","Control",6,2204,"FALSE","Native 39","Native"
"8691","DashedSentence","Unambiguous",8,5203,"FALSE","Native 39","Native"
"8695","DashedSentence","Control",12,6271,"FALSE","Native 39","Native"
"8703","DashedSentence","Unambiguous",17,4336,"FALSE","Native 39","Native"
"8715","DashedSentence","Ambiguous",1,2248,"FALSE","Native 39","Native"
"8731","DashedSentence","Ambiguous",10,5489,"FALSE","Native 39","Native"
"8745","DashedSentence","Control",16,3847,"FALSE","Native 40","Native"
"8749","DashedSentence","Unambiguous",9,4331,"FALSE","Native 40","Native"
"8765","DashedSentence","Control",13,4166,"FALSE","Native 40","Native"
"8777","DashedSentence","Ambiguous",2,7155,"FALSE","Native 40","Native"
"8797","DashedSentence","Unambiguous",3,8242,"FALSE","Native 40","Native"
"8809","DashedSentence","Ambiguous",14,6255,"FALSE","Native 40","Native"
"8849","DashedSentence","Control",4,8677,"FALSE","Native 40","Native"
"8857","DashedSentence","Control",10,5102,"FALSE","Native 40","Native"
"8861","DashedSentence","Control",1,5928,"FALSE","Native 40","Native"
"8885","DashedSentence","Ambiguous",17,8917,"FALSE","Native 40","Native"
"8909","DashedSentence","Unambiguous",6,5297,"FALSE","Native 40","Native"
"8913","DashedSentence","Ambiguous",8,7869,"FALSE","Native 40","Native"
"8917","DashedSentence","Unambiguous",15,7284,"FALSE","Native 40","Native"
"8921","DashedSentence","Ambiguous",11,5745,"FALSE","Native 40","Native"
"8925","DashedSentence","Ambiguous",5,8867,"FALSE","Native 40","Native"
"8933","DashedSentence","Control",7,5586,"FALSE","Native 40","Native"
"8945","DashedSentence","Unambiguous",18,4770,"FALSE","Native 40","Native"
"8949","DashedSentence","Unambiguous",12,5569,"FALSE","Native 40","Native"
"8973","DashedSentence","Control",3,6169,"FALSE","Non-Native 1","Non-Native"
"8985","DashedSentence","Ambiguous",13,6909,"FALSE","Non-Native 1","Non-Native"
"9021","DashedSentence","Control",6,3444,"FALSE","Non-Native 1","Non-Native"
"9029","DashedSentence","Control",15,7625,"FALSE","Non-Native 1","Non-Native"
"9033","DashedSentence","Unambiguous",5,8185,"FALSE","Non-Native 1","Non-Native"
"9045","DashedSentence","Control",18,7572,"FALSE","Non-Native 1","Non-Native"
"9053","DashedSentence","Control",9,4588,"FALSE","Non-Native 1","Non-Native"
"9057","DashedSentence","Ambiguous",16,5109,"FALSE","Non-Native 1","Non-Native"
"9065","DashedSentence","Unambiguous",8,6145,"FALSE","Non-Native 1","Non-Native"
"9085","DashedSentence","Control",12,5196,"FALSE","Non-Native 1","Non-Native"
"9101","DashedSentence","Ambiguous",10,10139,"FALSE","Non-Native 1","Non-Native"
"9117","DashedSentence","Unambiguous",14,6925,"FALSE","Non-Native 1","Non-Native"
"9121","DashedSentence","Unambiguous",2,4602,"FALSE","Non-Native 1","Non-Native"
"9137","DashedSentence","Unambiguous",17,9037,"FALSE","Non-Native 1","Non-Native"
"9157","DashedSentence","Ambiguous",4,4665,"FALSE","Non-Native 1","Non-Native"
"9169","DashedSentence","Ambiguous",7,7182,"FALSE","Non-Native 1","Non-Native"
"9173","DashedSentence","Unambiguous",11,6544,"FALSE","Non-Native 1","Non-Native"
"9177","DashedSentence","Ambiguous",1,5686,"FALSE","Non-Native 1","Non-Native"
"9217","DashedSentence","Unambiguous",7,7466,"FALSE","Non-Native 2","Non-Native"
"9225","DashedSentence","Control",17,6327,"FALSE","Non-Native 2","Non-Native"
"9245","DashedSentence","Ambiguous",3,6155,"FALSE","Non-Native 2","Non-Native"
"9261","DashedSentence","Control",11,4838,"FALSE","Non-Native 2","Non-Native"
"9265","DashedSentence","Ambiguous",18,7427,"FALSE","Non-Native 2","Non-Native"
"9269","DashedSentence","Unambiguous",1,6847,"FALSE","Non-Native 2","Non-Native"
"9289","DashedSentence","Unambiguous",16,6508,"FALSE","Non-Native 2","Non-Native"
"9301","DashedSentence","Unambiguous",10,6732,"FALSE","Non-Native 2","Non-Native"
"9309","DashedSentence","Control",2,2444,"FALSE","Non-Native 2","Non-Native"
"9341","DashedSentence","Unambiguous",4,3121,"FALSE","Non-Native 2","Non-Native"
"9349","DashedSentence","Unambiguous",13,3226,"FALSE","Non-Native 2","Non-Native"
"9357","DashedSentence","Ambiguous",9,7251,"FALSE","Non-Native 2","Non-Native"
"9369","DashedSentence","Ambiguous",6,5872,"FALSE","Non-Native 2","Non-Native"
"9373","DashedSentence","Control",14,6006,"FALSE","Non-Native 2","Non-Native"
"9385","DashedSentence","Ambiguous",15,7433,"FALSE","Non-Native 2","Non-Native"
"9389","DashedSentence","Ambiguous",12,6699,"FALSE","Non-Native 2","Non-Native"
"9393","DashedSentence","Control",8,5102,"FALSE","Non-Native 2","Non-Native"
"9405","DashedSentence","Control",5,8087,"FALSE","Non-Native 2","Non-Native"
"9423","DashedSentence","Ambiguous",5,9906,"FALSE","Non-Native 3","Non-Native"
"9427","DashedSentence","Ambiguous",14,6374,"FALSE","Non-Native 3","Non-Native"
"9447","DashedSentence","Unambiguous",15,6089,"FALSE","Non-Native 3","Non-Native"
"9455","DashedSentence","Control",4,6475,"FALSE","Non-Native 3","Non-Native"
"9463","DashedSentence","Ambiguous",17,9233,"FALSE","Non-Native 3","Non-Native"
"9467","DashedSentence","Unambiguous",12,6650,"FALSE","Non-Native 3","Non-Native"
"9479","DashedSentence","Unambiguous",9,6359,"FALSE","Non-Native 3","Non-Native"
"9483","DashedSentence","Ambiguous",8,6874,"FALSE","Non-Native 3","Non-Native"
"9563","DashedSentence","Unambiguous",6,7576,"FALSE","Non-Native 3","Non-Native"
"9567","DashedSentence","Unambiguous",3,6779,"FALSE","Non-Native 3","Non-Native"
"9579","DashedSentence","Control",7,6354,"FALSE","Non-Native 3","Non-Native"
"9587","DashedSentence","Control",16,6129,"FALSE","Non-Native 3","Non-Native"
"9591","DashedSentence","Unambiguous",18,7093,"FALSE","Non-Native 3","Non-Native"
"9595","DashedSentence","Control",10,9607,"FALSE","Non-Native 3","Non-Native"
"9611","DashedSentence","Control",1,7291,"FALSE","Non-Native 3","Non-Native"
"9615","DashedSentence","Ambiguous",2,7975,"FALSE","Non-Native 3","Non-Native"
"9623","DashedSentence","Ambiguous",11,7211,"FALSE","Non-Native 3","Non-Native"
"9627","DashedSentence","Control",13,5014,"FALSE","Non-Native 3","Non-Native"
"9643","DashedSentence","Unambiguous",11,5294,"FALSE","Non-Native 4","Non-Native"
"9647","DashedSentence","Control",12,14520,"FALSE","Non-Native 4","Non-Native"
"9663","DashedSentence","Unambiguous",5,8060,"FALSE","Non-Native 4","Non-Native"
"9667","DashedSentence","Control",18,8178,"FALSE","Non-Native 4","Non-Native"
"9671","DashedSentence","Unambiguous",14,3367,"FALSE","Non-Native 4","Non-Native"
"9687","DashedSentence","Control",15,21060,"FALSE","Non-Native 4","Non-Native"
"9695","DashedSentence","Ambiguous",13,11551,"FALSE","Non-Native 4","Non-Native"
"9707","DashedSentence","Ambiguous",7,5349,"FALSE","Non-Native 4","Non-Native"
"9719","DashedSentence","Ambiguous",10,22980,"FALSE","Non-Native 4","Non-Native"
"9727","DashedSentence","Ambiguous",1,3020,"FALSE","Non-Native 4","Non-Native"
"9731","DashedSentence","Unambiguous",8,13268,"FALSE","Non-Native 4","Non-Native"
"9763","DashedSentence","Ambiguous",4,6013,"FALSE","Non-Native 4","Non-Native"
"9771","DashedSentence","Control",9,14684,"FALSE","Non-Native 4","Non-Native"
"9795","DashedSentence","Unambiguous",17,5503,"FALSE","Non-Native 4","Non-Native"
"9799","DashedSentence","Ambiguous",16,36763,"FALSE","Non-Native 4","Non-Native"
"9807","DashedSentence","Control",3,4667,"FALSE","Non-Native 4","Non-Native"
"9815","DashedSentence","Unambiguous",2,9449,"FALSE","Non-Native 4","Non-Native"
"9831","DashedSentence","Control",6,2877,"FALSE","Non-Native 4","Non-Native"
"9897","DashedSentence","Control",17,6038,"FALSE","Non-Native 5","Non-Native"
"9909","DashedSentence","Control",2,5269,"FALSE","Non-Native 5","Non-Native"
"9921","DashedSentence","Unambiguous",10,16586,"FALSE","Non-Native 5","Non-Native"
"9949","DashedSentence","Ambiguous",3,8525,"FALSE","Non-Native 5","Non-Native"
"9957","DashedSentence","Unambiguous",4,12788,"FALSE","Non-Native 5","Non-Native"
"9961","DashedSentence","Unambiguous",1,18195,"FALSE","Non-Native 5","Non-Native"
"9965","DashedSentence","Ambiguous",18,5844,"FALSE","Non-Native 5","Non-Native"
"9981","DashedSentence","Ambiguous",12,12012,"FALSE","Non-Native 5","Non-Native"
"9985","DashedSentence","Unambiguous",7,14593,"FALSE","Non-Native 5","Non-Native"
"9989","DashedSentence","Unambiguous",16,12328,"FALSE","Non-Native 5","Non-Native"
"9997","DashedSentence","Unambiguous",13,9150,"FALSE","Non-Native 5","Non-Native"
"10009","DashedSentence","Ambiguous",6,4403,"FALSE","Non-Native 5","Non-Native"
"10029","DashedSentence","Control",14,5520,"FALSE","Non-Native 5","Non-Native"
"10033","DashedSentence","Control",11,18424,"FALSE","Non-Native 5","Non-Native"
"10057","DashedSentence","Ambiguous",9,5815,"FALSE","Non-Native 5","Non-Native"
"10061","DashedSentence","Ambiguous",15,11078,"FALSE","Non-Native 5","Non-Native"
"10065","DashedSentence","Control",5,11317,"FALSE","Non-Native 5","Non-Native"
"10069","DashedSentence","Control",8,9259,"FALSE","Non-Native 5","Non-Native"
"10109","DashedSentence","Control",10,10817,"FALSE","Non-Native 6","Non-Native"
"10137","DashedSentence","Ambiguous",8,16481,"FALSE","Non-Native 6","Non-Native"
"10141","DashedSentence","Unambiguous",12,10007,"FALSE","Non-Native 6","Non-Native"
"10145","DashedSentence","Ambiguous",14,11976,"FALSE","Non-Native 6","Non-Native"
"10157","DashedSentence","Ambiguous",2,24053,"FALSE","Non-Native 6","Non-Native"
"10165","DashedSentence","Unambiguous",9,11228,"FALSE","Non-Native 6","Non-Native"
"10169","DashedSentence","Ambiguous",5,12967,"FALSE","Non-Native 6","Non-Native"
"10185","DashedSentence","Unambiguous",15,10639,"FALSE","Non-Native 6","Non-Native"
"10201","DashedSentence","Control",16,16381,"FALSE","Non-Native 6","Non-Native"
"10225","DashedSentence","Control",7,16691,"FALSE","Non-Native 6","Non-Native"
"10241","DashedSentence","Unambiguous",6,8607,"FALSE","Non-Native 6","Non-Native"
"10245","DashedSentence","Control",1,4591,"FALSE","Non-Native 6","Non-Native"
"10249","DashedSentence","Control",4,8814,"FALSE","Non-Native 6","Non-Native"
"10257","DashedSentence","Unambiguous",3,3404,"FALSE","Non-Native 6","Non-Native"
"10289","DashedSentence","Ambiguous",17,13540,"FALSE","Non-Native 6","Non-Native"
"10293","DashedSentence","Control",13,12191,"FALSE","Non-Native 6","Non-Native"
"10297","DashedSentence","Unambiguous",18,8504,"FALSE","Non-Native 6","Non-Native"
"10301","DashedSentence","Ambiguous",11,7595,"FALSE","Non-Native 6","Non-Native"
"10331","DashedSentence","Control",15,8801,"FALSE","Non-Native 7","Non-Native"
"10355","DashedSentence","Control",12,7359,"FALSE","Non-Native 7","Non-Native"
"10359","DashedSentence","Ambiguous",1,5577,"FALSE","Non-Native 7","Non-Native"
"10375","DashedSentence","Ambiguous",10,9483,"FALSE","Non-Native 7","Non-Native"
"10383","DashedSentence","Ambiguous",13,10430,"FALSE","Non-Native 7","Non-Native"
"10407","DashedSentence","Unambiguous",17,8430,"FALSE","Non-Native 7","Non-Native"
"10419","DashedSentence","Control",18,5260,"FALSE","Non-Native 7","Non-Native"
"10435","DashedSentence","Unambiguous",14,7128,"FALSE","Non-Native 7","Non-Native"
"10439","DashedSentence","Control",9,10429,"FALSE","Non-Native 7","Non-Native"
"10443","DashedSentence","Control",6,5878,"FALSE","Non-Native 7","Non-Native"
"10447","DashedSentence","Ambiguous",7,7641,"FALSE","Non-Native 7","Non-Native"
"10451","DashedSentence","Unambiguous",5,17165,"FALSE","Non-Native 7","Non-Native"
"10459","DashedSentence","Ambiguous",16,13200,"FALSE","Non-Native 7","Non-Native"
"10463","DashedSentence","Unambiguous",2,8070,"FALSE","Non-Native 7","Non-Native"
"10467","DashedSentence","Unambiguous",11,5899,"FALSE","Non-Native 7","Non-Native"
"10491","DashedSentence","Control",3,13865,"FALSE","Non-Native 7","Non-Native"
"10519","DashedSentence","Unambiguous",8,9621,"FALSE","Non-Native 7","Non-Native"
"10523","DashedSentence","Ambiguous",4,3864,"FALSE","Non-Native 7","Non-Native"
"10541","DashedSentence","Ambiguous",12,8316,"FALSE","Non-Native 8","Non-Native"
"10561","DashedSentence","Ambiguous",9,8830,"FALSE","Non-Native 8","Non-Native"
"10577","DashedSentence","Unambiguous",13,8893,"FALSE","Non-Native 8","Non-Native"
"10589","DashedSentence","Unambiguous",16,14404,"FALSE","Non-Native 8","Non-Native"
"10593","DashedSentence","Unambiguous",7,10913,"FALSE","Non-Native 8","Non-Native"
"10601","DashedSentence","Ambiguous",6,10887,"FALSE","Non-Native 8","Non-Native"
"10605","DashedSentence","Control",14,10344,"FALSE","Non-Native 8","Non-Native"
"10609","DashedSentence","Unambiguous",10,17465,"FALSE","Non-Native 8","Non-Native"
"10613","DashedSentence","Control",17,12768,"FALSE","Non-Native 8","Non-Native"
"10617","DashedSentence","Control",8,10462,"FALSE","Non-Native 8","Non-Native"
"10653","DashedSentence","Control",2,5351,"FALSE","Non-Native 8","Non-Native"
"10657","DashedSentence","Ambiguous",3,4516,"FALSE","Non-Native 8","Non-Native"
"10665","DashedSentence","Control",11,6812,"FALSE","Non-Native 8","Non-Native"
"10677","DashedSentence","Ambiguous",15,6360,"FALSE","Non-Native 8","Non-Native"
"10685","DashedSentence","Unambiguous",4,8655,"FALSE","Non-Native 8","Non-Native"
"10701","DashedSentence","Control",5,3764,"FALSE","Non-Native 8","Non-Native"
"10705","DashedSentence","Unambiguous",1,4717,"FALSE","Non-Native 8","Non-Native"
"10709","DashedSentence","Ambiguous",18,7444,"FALSE","Non-Native 8","Non-Native"
"10765","DashedSentence","Ambiguous",5,8866,"FALSE","Non-Native 9","Non-Native"
"10773","DashedSentence","Control",7,7840,"FALSE","Non-Native 9","Non-Native"
"10809","DashedSentence","Control",10,11494,"FALSE","Non-Native 9","Non-Native"
"10817","DashedSentence","Unambiguous",3,3923,"FALSE","Non-Native 9","Non-Native"
"10821","DashedSentence","Ambiguous",11,6938,"FALSE","Non-Native 9","Non-Native"
"10829","DashedSentence","Unambiguous",18,4005,"FALSE","Non-Native 9","Non-Native"
"10833","DashedSentence","Unambiguous",12,7444,"FALSE","Non-Native 9","Non-Native"
"10837","DashedSentence","Ambiguous",14,6179,"FALSE","Non-Native 9","Non-Native"
"10861","DashedSentence","Control",16,12558,"FALSE","Non-Native 9","Non-Native"
"10865","DashedSentence","Ambiguous",17,9602,"FALSE","Non-Native 9","Non-Native"
"10897","DashedSentence","Unambiguous",15,5337,"FALSE","Non-Native 9","Non-Native"
"10905","DashedSentence","Ambiguous",8,5099,"FALSE","Non-Native 9","Non-Native"
"10929","DashedSentence","Control",13,5190,"FALSE","Non-Native 9","Non-Native"
"10941","DashedSentence","Unambiguous",6,5211,"FALSE","Non-Native 9","Non-Native"
"10945","DashedSentence","Control",1,3492,"FALSE","Non-Native 9","Non-Native"
"10957","DashedSentence","Unambiguous",9,7973,"FALSE","Non-Native 9","Non-Native"
"10961","DashedSentence","Control",4,5093,"FALSE","Non-Native 9","Non-Native"
"10969","DashedSentence","Ambiguous",2,7479,"FALSE","Non-Native 9","Non-Native"
"10989","DashedSentence","Control",6,13457,"FALSE","Non-Native 10","Non-Native"
"10997","DashedSentence","Ambiguous",1,9190,"FALSE","Non-Native 10","Non-Native"
"11005","DashedSentence","Unambiguous",17,15108,"FALSE","Non-Native 10","Non-Native"
"11057","DashedSentence","Control",15,18921,"FALSE","Non-Native 10","Non-Native"
"11061","DashedSentence","Ambiguous",13,6859,"FALSE","Non-Native 10","Non-Native"
